ID,name,lat,long
1020,Steinheim,51.8710000, 9.0910000
1021,Warburg,51.4900000, 9.1460000
1022,Dössel,51.5220000, 9.1660000
1023,Germete,51.4840000, 9.1020000
1024,Menne,51.5220000, 9.1200000
1025,Ossendorf,51.5100000, 9.0870000
1026,Scherfede,51.5290000, 9.0280000
1027,Welda,51.4520000, 9.1090000
1028,Wormeln,51.4730000, 9.1320000
1029,Altenheerse,51.6500000, 9.0490000
1030,Augustdorf,51.9090000, 8.7320000
1031,Bad Salzuflen,52.0860000, 8.7440000
1032,Grastrup-Hölsen,52.0520000, 8.7870000
1033,Lockhausen,52.0640000, 8.6830000
1034,Schötmar,52.0700000, 8.7540000
1035,Wüsten,52.1020000, 8.7890000
1036,Barntrup,51.9900000, 9.1160000
1037,Eschenbruch,51.9610000, 9.1720000
1038,Detmold,51.9390000, 8.8730000
1039,Berlebeck,51.8920000, 8.8750000
1040,Heidenoldendorf,51.9380000, 8.8450000
1041,Heiligenkirchen,51.9080000, 8.8750000
1042,Hiddesen,51.9230000, 8.8430000
1043,Hornoldendorf,51.8920000, 8.9020000
1044,Pivitsheide,51.9500000, 8.7830000
1045,Hillentrup,52.0490000, 8.9960000
1046,Göstrup,52.0930000, 9.0410000
1047,Horn-Bad Meinberg,51.8860000, 8.9620000
1048,Holzhausen-Externsteine,51.8770000, 8.9040000
1049,Hohenhausen,52.1070000, 8.9440000
1050,Varenholz,52.1720000, 8.9880000
1051,Hörste,51.9450000, 8.7530000
1052,Lieme,52.0260000, 8.8280000
1053,Lügde,51.9580000, 9.2470000
1054,Oerlinghausen,51.9550000, 8.6620000
1055,Schieder,51.9140000, 9.1530000
1056,Schlangen,51.8100000, 8.8460000
1057,Oesterholz,51.8360000, 8.8390000
1058,Bad Oeynhausen,52.2070000, 8.8040000
1059,Eidinghausen,52.2240000, 8.7980000
1060,Rehme,52.2120000, 8.8250000
1061,Werste,52.2190000, 8.7780000
1062,Lübbecke,52.3070000, 8.6140000
1063,Blasheim,52.3040000, 8.5680000
1064,Obermehnen,52.2890000, 8.5750000
1065,Minden,52.2900000, 8.9150000
1066,Dankersen,52.2930000, 8.9600000
1067,Frille,52.3750000, 8.9650000
1068,Ovenstädt,52.4030000, 8.9400000
1069,Barkhausen,52.2530000, 8.9090000
1070,Hausberge,52.2360000, 8.9220000
1071,Holtrup,52.2040000, 8.8710000
1072,Holzhausen,52.2280000, 8.9040000
1073,Preußisch Oldendorf,52.3060000, 8.4930000
1074,Holzhausen (Preußisch Oldendorf),52.2900000, 8.5400000
1075,Lashorst,52.3430000, 8.5100000
1076,Rahden,52.4340000, 8.6130000
1077,Tonnenheide,52.4130000, 8.6710000
1078,Dielingen,52.4440000, 8.3460000
1079,Westrup,52.4290000, 8.4460000
1080,Altenbeken,51.7650000, 8.9420000
1081,Bad Lippspringe,51.7830000, 8.8170000
1082,Büren,51.5510000, 8.5600000
1083,Ahden,51.6020000, 8.6230000
1084,Brenken,51.5820000, 8.5910000
1085,Wewelsburg,51.6060000, 8.6530000
1086,Delbrück,51.7650000, 8.5620000
1087,Boke,51.7310000, 8.5600000
1088,Hövelhof,51.8170000, 8.6500000
1089,Atteln,51.5950000, 8.8000000
1090,Blankenrode,51.5390000, 8.9090000
1091,Dalheim,51.5560000, 8.8320000
1092,Grundsteinheim,51.6540000, 8.8760000
1093,Paderborn,51.7190000, 8.7540000
1094,Benhausen,51.7410000, 8.8260000
1095,Elsen,51.7330000, 8.6860000
1096,Neuenbeken,51.7470000, 8.8480000
1097,Sande,51.7580000, 8.6600000
1098,Schloss Neuhaus,51.7470000, 8.7150000
1099,Westenholz,51.7530000, 8.4690000
1100,Salzkotten,51.6720000, 8.6010000
1101,Klein Verne,51.6830000, 8.5900000
1102,Verlar,51.6870000, 8.4920000
1103,Bleiwäsche,51.4710000, 8.7040000
1104,Fürstenberg,51.5160000, 8.7420000
1105,Haaren,51.5690000, 8.7260000
1106,Bottrop,51.5240000, 6.9290000
1107,Gelsenkirchen,51.5080000, 7.1230000
1108,Buer,51.6000000, 7.0500000
1109,Erle,51.5580000, 7.0860000
1110,Münster-Nord,51.9597300, 7.6313700
1111,"Gelmer, Münster-Ost",52.0280000, 7.6760000
1113,Bocholt,51.8390000, 6.6150000
1114,Borken,51.8440000, 6.8580000
1115,Gemenkrückling,51.8590000, 6.8650000
1116,Gronau,52.2110000, 7.0220000
1117,Epe,52.1830000, 7.0410000
1118,Wehr,52.0540000, 7.0830000
1119,Groß Reken,51.8300000, 7.0450000
1120,Krommert,51.8350000, 6.6960000
1121,Vardingholt,51.8670000, 6.6830000
1122,Stadtlohn,51.9940000, 6.9190000
1123,Velen,51.9000000, 6.9830000
1124,Ramsdorf,51.8870000, 6.9180000
1125,Vreden,52.0380000, 6.8280000
1126,Billerbeck,51.9780000, 7.2930000
1127,Coesfeld,51.9430000, 7.1680000
1128,Gaupel,51.9670000, 7.1880000
1129,Lette,51.8940000, 7.1850000
1130,Dülmen,51.8310000, 7.2810000
1131,Empte,51.8780000, 7.2980000
1132,Merfeld,51.8480000, 7.2030000
1133,Leversum,51.7730000, 7.3580000
1134,Reckelsum,51.7480000, 7.3640000
1135,Nottuln,51.9330000, 7.3500000
1136,Sülsen,51.7080000, 7.3790000
1137,Vinnum,51.6780000, 7.4090000
1138,Holtwick,52.0070000, 7.1300000
1139,Osterwick,52.0190000, 7.2110000
1140,Castrop-Rauxel,51.5570000, 7.3120000
1141,Castrop Rauxel Zeche Erin,51.5470000, 7.3050000
1142,Pöppinghausen,51.5800000, 7.2670000
1143,Datteln,51.6670000, 7.3830000
1144,Dorsten,51.6620000, 6.9650000
1145,Holsterhausen,51.6820000, 6.9550000
1146,Lembeck,51.7430000, 7.0000000
1147,Gladbeck,51.5710000, 6.9860000
1148,Antrup,51.7290000, 7.2760000
1149,Berghaltern,51.7340000, 7.1620000
1150,Lavesum,51.7790000, 7.1620000
1151,Stockwiese,51.7630000, 7.2210000
1152,Herten,51.5960000, 7.1440000
1153,Oer-Erkenschwick,51.6420000, 7.2650000
1154,Recklinghausen,51.6140000, 7.1970000
1155,Waltrop,51.6210000, 7.4020000
1156,Lippe,51.6440000, 7.4320000
1157,Isendorf,52.1940000, 7.5210000
1158,Lengerich (Lkr. Steinfurt),52.1849000, 7.8575000
1159,Wechte,52.2030000, 7.7770000
1160,Metelen,52.1440000, 7.2130000
1161,Scheddebrock,52.1150000, 7.4560000
1162,Ochtrup,52.2080000, 7.1900000
1163,Rheine,52.2850000, 7.4410000
1164,Burgsteinfurt,52.1480000, 7.3330000
1165,Tecklenburg,52.2200000, 7.8140000
1166,Westerkappeln,52.3170000, 7.8830000
1167,Beckum,51.7560000, 8.0410000
1168,Hörster,51.9180000, 8.0860000
1169,Stromberg,51.8040000, 8.2010000
1170,Füchtorf,52.0500000, 8.0300000
1171,Telgte,51.9800000, 7.7830000
1172,Freckenhorst,51.9210000, 7.9660000
1173,Vinnenberg,51.9510000, 7.9880000
1174,Suderlage,51.6830000, 8.2830000
1175,Delmenhorst,53.0510000, 8.6310000
1176,Dwoberg,53.0500000, 8.6000000
1177,Borßum,53.3430000, 7.2280000
1178,Oldenburg,53.1410000, 8.2150000
1179,Osnabrück,52.2730000, 8.0500000
1180,Moorburg,53.2890000, 7.8960000
1181,Westersted,53.2570000, 7.9270000
1182,Absen,53.4020000, 8.4520000
1183,Gristede,53.2250000, 8.0550000
1184,Tannenhausen,53.5150000, 7.4730000
1185,Hage,53.6078500, 7.2988300
1186,Halbemond,53.5670000, 7.2830000
1187,Hauen,53.4980000, 7.0670000
1188,Norden,53.5960000, 7.2060000
1189,Rechtsupweg,53.5330000, 7.3330000
1190,Cloppenburg,52.8480000, 8.0450000
1191,Altenoythe,53.0340000, 7.8780000
1192,Thüle,52.9610000, 7.9160000
1193,Lindern,52.8440000, 7.7790000
1194,Marren,52.8220000, 7.7820000
1195,Altenbrunnen,52.7370000, 7.7580000
1196,Benstrup,52.7790000, 7.7950000
1197,Emsbüren,52.4000000, 7.3000000
1198,Helschen,52.4080000, 7.3420000
1199,Listrup,52.3870000, 7.3560000
1200,Groß-Hesepe,52.6260000, 7.2330000
1201,Rütenbrock,52.8390000, 7.1020000
1202,Herzlake,52.7000000, 7.6000000
1203,Bokeloh,52.7000000, 7.3470000
1204,Niederlangen,52.8500000, 7.2830000
1205,Salzbergen,52.3330000, 7.3500000
1206,Spahn,52.8660000, 7.5830000
1207,Bockhorn,53.4000000, 8.0170000
1208,Jever,53.5833000, 7.9000000
1209,Dangast,53.4460000, 8.1180000
1210,Wiefels,53.5980000, 7.8720000
1211,Gildehaus,52.2980000, 7.1040000
1212,Engden,52.4000000, 7.1830000
1213,Neuenhaus,52.4990000, 6.9660000
1214,Brandlecht,52.3960000, 7.1180000
1215,Großringe,52.5950000, 6.9210000
1216,Wilsum,52.5330000, 6.8500000
1217,Detern,53.2090000, 7.6740000
1218,Stickhausen,53.2160000, 7.6520000
1219,Filsum,53.2330000, 7.6330000
1220,Bingum-Soltberg,53.2220000, 7.4140000
1221,Nendorp-Wischenborg,53.3090000, 7.3160000
1222,Leer,53.2320000, 7.4610000
1223,Rorichum,53.3210000, 7.3540000
1224,Osterhörn,53.1330000, 7.6170000
1225,Weener,53.1630000, 7.3510000
1226,Collinghorst,53.1610000, 7.5310000
1227,Klattenhof,52.9880000, 8.4620000
1228,Elmeloh,53.0550000, 8.5890000
1229,Schlutter,53.0280000, 8.5820000
1230,Hude,53.1080000, 8.4630000
1231,Simmershausen,52.9500000, 8.5670000
1232,Wildeshausen,52.8940000, 8.4340000
1233,Mahlstedt,52.9040000, 8.4900000
1234,Ankum,52.5500000, 7.8830000
1235,Brickwedde,52.5200000, 7.9070000
1236,Lintorf-Krietenstein,52.3070000, 8.4320000
1237,Wittlage,52.3210000, 8.3700000
1238,Bad Iburg,52.1550000, 8.0420000
1239,Haltern-Wellingen,52.3000000, 8.1830000
1240,Icker,52.3400000, 8.1150000
1241,Bersenbrück,52.5520000, 7.9480000
1242,Ellerbeck (Bissendorf),52.2600000, 8.2530000
1243,Schwege,52.4450000, 8.2640000
1244,Bramsche,52.4090000, 7.9730000
1245,Engter,52.3880000, 8.0590000
1246,Malgarten,52.4480000, 8.0240000
1247,Dissen,52.1160000, 8.2000000
1248,Erpen,52.1180000, 8.1740000
1249,Kloster Oesede,52.2040000, 8.1120000
1250,Sudendorf,52.0650000, 7.9970000
1251,Wellendorf,52.1830000, 8.1410000
1252,Melle,52.2020000, 8.3380000
1253,Riemsloh,52.1810000, 8.4200000
1254,Hahnenmoor,52.6680000, 7.7390000
1255,Niewedde,52.4050000, 8.1620000
1256,Venne,52.3850000, 8.1680000
1257,Goldenstedt,52.7880000, 8.4320000
1258,Brägel,52.6700000, 8.2840000
1259,Märschendorf,52.7020000, 8.1530000
1260,Vörden (Lkr. Vechta),52.4770000, 8.0940000
1261,Schlüte,53.1920000, 8.4690000
1262,Warfleth,53.1830000, 8.5270000
1263,Wehrder,53.1810000, 8.4820000
1264,Brake (Unterweser),53.3330000, 8.4830000
1265,Lienen,53.2550000, 8.4680000
1266,Rodenkirchen,53.4020000, 8.4530000
1267,Hannover,52.3710000, 9.7330000
1268,Barnstorf,52.7100000, 8.5030000
1269,Apelstedt,52.8080000, 8.7440000
1270,Hassel (Diepholz),52.6970000, 8.8320000
1271,Aschen,52.6510000, 8.3650000
1272,Diepholz,52.6080000, 8.3700000
1273,Lembruch,52.5330000, 8.3500000
1274,Lemförde,52.4660000, 8.3760000
1275,Berkel,52.6780000, 8.9010000
1276,Sulingen,52.6840000, 8.8090000
1277,Syke,52.9130000, 8.8220000
1278,Sudweyhe,52.9850000, 8.8830000
1279,Reher,52.0300000, 9.2350000
1280,Schwöbber,52.0680000, 9.2510000
1281,Bad Pyrmont,51.9860000, 9.2520000
1282,Börry,52.0330000, 9.4600000
1283,Hämelschenburg,52.0290000, 9.3440000
1284,Latferde,52.0320000, 9.4310000
1285,Welsede,51.9990000, 9.3400000
1286,Hameln,52.1040000, 9.3560000
1287,Tündern,52.0650000, 9.3760000
1288,Wehrbergen,52.1260000, 9.3070000
1289,Hemeringen,52.1290000, 9.2460000
1290,Wallensen,52.0170000, 9.6210000
1291,Gehrden,52.3140000, 9.6000000
1292,Neustadt am Rübenberge,52.5050000, 9.4590000
1293,Amedorf,52.5960000, 9.5690000
1294,Reden,52.2830000, 9.7820000
1295,Thiedenwiese,52.2160000, 9.7460000
1296,Jeinsen,52.2170000, 9.7930000
1297,Ronnenberg,52.3190000, 9.6550000
1298,Benthe,52.3480000, 9.6280000
1299,Alfeld,51.9840000, 9.8200000
1300,Segeste,52.0370000, 9.9440000
1301,Banteln,52.0670000, 9.7500000
1302,Posthof,52.0060000, 10.3750000
1303,Eime,52.0740000, 9.7210000
1304,Elze,52.1230000, 9.7360000
1305,Esbeck,52.0820000, 9.6800000
1306,Sorsum,52.1380000, 9.7220000
1307,Wülfingen,52.1520000, 9.7420000
1308,Betheln,52.1140000, 9.7940000
1309,Freden,51.9280000, 9.8940000
1310,Hildesheim,52.1510000, 9.9510000
1311,Groß Giesen,52.1980000, 9.8940000
1312,Heyersum,52.1570000, 9.8130000
1313,Nordstemmen,52.1620000, 9.7840000
1314,Sarstedt,52.2350000, 9.8540000
1315,Dingelbe,52.1730000, 10.1340000
1316,Sibbesse,52.0500000, 9.9000000
1317,Gronau (Leine),52.0850000, 9.7770000
1318,Lobach,51.8660000, 9.5240000
1319,Braak,51.8540000, 9.6160000
1320,Negenborn,52.5540000, 9.6320000
1321,Neuhaus im Solling,51.8280000, 9.4460000
1322,Polle,51.8990000, 9.4040000
1323,Bühren-Oyle,52.6310000, 9.1430000
1324,Eystrup,52.7790000, 9.2130000
1325,Nienburg (Weser),52.6460000, 9.2210000
1326,Liebenau,52.6040000, 9.0970000
1327,Rodewald,52.6670000, 9.4830000
1328,Schinna,52.5370000, 9.0760000
1329,Luhden,52.2250000, 9.0930000
1330,Bückeburg,52.2610000, 9.0490000
1331,Petzen,52.2720000, 9.0040000
1332,Meinsen-Warber,52.2950000, 9.0620000
1333,Meinsen,52.2965500, 9.0551600
1334,Rinteln,52.1860000, 9.0790000
1335,Feggendorf-Heisterburg,52.2840000, 9.3850000
1336,Schieneichen,52.3150000, 9.0960000
1337,Celle,52.6230000, 10.0800000
1338,Hohnhorst,52.6530000, 10.3300000
1339,Bederkesa,53.6240000, 8.8380000
1340,Fickmühlen,53.6400000, 8.7840000
1341,Bramstedt,53.3670000, 8.7000000
1342,Cadenberge,53.7690000, 9.0630000
1343,Gudendorf,53.8020000, 8.6710000
1344,Kreienhöltermoor,53.7260000, 9.0970000
1345,Dorum,53.6830000, 8.5670000
1346,Flögeln,53.6670000, 8.8170000
1347,Hechthausen,53.6400000, 9.2390000
1348,Kleinwörden,53.6610000, 9.2580000
1349,Dingen,53.6170000, 8.5330000
1350,Holßel,53.6890000, 8.6180000
1351,Neuenwalde,53.6760000, 8.6820000
1352,Sievern,53.6480000, 8.6010000
1353,Feddersen Wierde,53.6670000, 8.5500000
1354,Meckelstedt,53.5970000, 8.9300000
1355,Loxstedt,53.4670000, 8.6500000
1356,Buttel,53.4260000, 8.5380000
1357,Midlum,53.7330000, 8.6330000
1358,Neuhaus (Oste),53.8000000, 9.0330000
1359,Nordholz,53.7830000, 8.6000000
1360,Bentwisch,53.7650000, 9.1490000
1361,Oberndorf,53.7500000, 9.1500000
1362,Otterndorf,53.8090000, 8.9010000
1363,Westerwörden,53.8090000, 8.9010000
1364,Wersabe,53.3270000, 8.5310000
1365,Wehden,53.6070000, 8.6790000
1366,Westerwanna,53.7400000, 8.7810000
1367,Lehnstedt,53.3090000, 8.6420000
1368,Buchholz in der Nordheide,53.3260000, 9.8680000
1369,Rosengarten,53.4170000, 9.8670000
1370,Klecken,53.3690000, 9.9390000
1371,Tötensen,53.4020000, 9.9260000
1372,Pevestorf,53.0600000, 11.4550000
1373,Küsten,52.9830000, 11.0670000
1374,Rebenstorf,52.9220000, 11.2040000
1375,Hitzacker,53.1530000, 11.0440000
1376,Lüchow,52.8910000, 10.8920000
1377,Adendorf,53.2820000, 10.4380000
1378,Barskamp,53.2430000, 10.7810000
1379,Kirchgellersen,53.2330000, 10.3000000
1380,Lüneburg,53.2510000, 10.4140000
1381,Lilienthal,53.1330000, 8.9170000
1382,Ritterhude,53.1830000, 8.7360000
1383,Stendorf,53.2010000, 8.7050000
1384,Scharmbeck,53.2270000, 8.7950000
1385,Bevern,53.4420000, 9.1760000
1386,Hesedorf,53.4650000, 9.1980000
1387,Weertzen,53.2990000, 9.3860000
1388,Barchel,53.4670000, 9.0330000
1389,Soltau,52.9860000, 9.8430000
1390,Dollern,53.5330000, 9.5500000
1391,Ritsch,53.6970000, 9.4090000
1392,Gräpel,53.5690000, 9.1800000
1393,Issendorf,53.4850000, 9.5170000
1394,Bützfleth,53.6540000, 9.4830000
1395,Perlberg,53.5930000, 9.4760000
1396,Wischhafen,53.7830000, 9.3170000
1397,Klein Hesebeck,53.0550000, 10.6150000
1398,Rosche,52.9870000, 10.7520000
1399,Suderburg,52.9000000, 10.4670000
1400,Rassau,52.9570000, 10.6900000
1401,Ripdorf,52.9900000, 10.5750000
1402,Achim,53.0140000, 9.0260000
1403,Uphusen,53.0290000, 8.9710000
1404,Halsmühlen,52.9500000, 9.2330000
1405,Dörverden,52.8500000, 9.2330000
1406,Daverden (Langwedel),52.9760000, 9.1710000
1407,Fischerhude,53.1170000, 9.0570000
1408,Verden,52.9230000, 9.2350000
1409,Braunschweig,52.2660000, 10.5270000
1410,Hagen-Dowesee,52.2680000, 10.5250000
1411,Querum,52.2890000, 10.5630000
1412,Beinum,52.0740000, 10.4140000
1413,Lobmachtersen,52.0990000, 10.4250000
1414,Salder,52.1360000, 10.3370000
1415,Desingerode,51.5270000, 10.1830000
1416,Nesselröden,51.4940000, 10.1810000
1417,Reiffenhausen,51.4080000, 9.9720000
1418,Göttingen,51.5340000, 9.9320000
1419,Hedemünden,51.3900000, 9.7630000
1420,Lutterberg,51.3730000, 9.6150000
1421,Wiershausen,51.4270000, 9.7150000
1422,Dankelshausen,51.4690000, 9.7060000
1423,Goslar,51.9040000, 10.4280000
1424,Rhüden,51.9500000, 10.1170000
1425,Frellstedt,52.2060000, 10.9150000
1426,Helmstedt,52.2280000, 11.0100000
1427,Bornum,52.2580000, 10.7530000
1428,Königslutter,52.2510000, 10.8170000
1429,Flechtorf,52.3560000, 10.7060000
1430,Esbeck (Schöningen),52.1580000, 10.9620000
1431,Bad Gandersheim,51.8720000, 10.0250000
1432,Amelith,51.6940000, 9.5140000
1433,Winnefeld,51.6400000, 9.5560000
1434,Wachenhausen,51.6670000, 10.0950000
1435,Edesheim,51.7510000, 9.9750000
1436,Imbshausen,51.7600000, 10.0410000
1437,Northeim,51.7070000, 10.0000000
1438,Levershausen,51.6640000, 10.0110000
1439,Düna,51.6890000, 10.2810000
1440,Förste,51.7420000, 10.1790000
1441,Lengede,52.2050000, 10.3080000
1442,Peine,52.3190000, 10.2350000
1443,Handorf,52.2920000, 10.2120000
1444,Bortfeld,52.2940000, 10.4060000
1445,Groß-Denkte,52.1450000, 10.6130000
1446,Klein-Denkte,52.1420000, 10.5860000
1447,Weferlingen,52.1550000, 10.6890000
1448,Gielde-Eichberg,52.0360000, 10.4940000
1449,Wetzleben,52.0690000, 10.7110000
1450,Remlingen,49.8050000, 9.6950000
1451,Werlaburgdorf,52.0500000, 10.5370000
1452,Glüsig (Lkr. Börde),52.2387300, 11.4414000
1453,Bone (Lkr. Anhalt-Bitterfeld),51.9670000, 12.1400000
1454,Crüchern (Lkr. Salzlandkreis),51.7718000, 11.8607700
1455,Löbersdorf (Lkr. Anhalt-Bitterfeld),51.6409900, 12.0825400
1456,Leuna (Lkr. Saalekreis),51.3180000, 12.0160000
1457,Oberwerschen (Lkr. Burgenlandkreis),51.1310000, 12.0610000
1458,Reupzig,51.7360000, 12.0670000
1459,Ristedt (Lkr. Altmarkkreis Salzwedel),52.6461300, 11.0782400
1460,Wilsleben (Lkr. Salzlandkreises),51.7996600, 11.4255800
1461,Winningen (Lkr. Salzlandkreis),51.8229700, 11.4502800
1462,Ärzen,52.0500000, 9.2590000
1463,Ahrbergen,52.2190000, 9.8790000
1464,Bad Rothenfelde,52.1170000, 8.1670000
1465,Bentumersiel,53.2310000, 7.3670000
1466,Beuchte,51.9860000, 10.5190000
1467,Delligsen,51.9410000, 9.8030000
1468,Eddigehausen,51.5950000, 9.9560000
1469,Harsum,52.2100000, 9.9650000
1470,Hoya,52.8080000, 9.1400000
1471,Klein-Vollbüttel,52.4160000, 10.4910000
1472,Landegge,52.8243600, 7.2522300
1473,Middels-Osterloog,53.5390000, 7.6330000
1474,Neuenbülstedt (Grabfund),53.2130000, 9.1500000
1475,Bönitz (Lkr. Elbe-Elster),51.5290000, 13.2970000
1476,Deutsch Wusterhausen (Lkr. Dahme-Spreewald),52.2950000, 13.5840000
1477,Laasow (Lkr. Oberspreewald-Lausitz),51.7130000, 14.0870000
1478,Waltersdorf (Lkr. Dahme-Spreewald),51.8200000, 13.6490000
1484,Lünne,52.4330000, 7.4330000
1485,Herbergen,52.6900000, 7.8170000
1486,Schwagstorf,52.3740000, 8.2130000
1487,Freren,52.4870000, 7.5430000
1488,Gersten,52.5830000, 7.5170000
1489,Meppen,52.6910000, 7.2910000
1490,Stirpe-Ölingen,52.3330000, 8.2670000
1491,Welplage,52.4330000, 8.2680000
1492,Hitz-Jöstinghausen,52.3330000, 8.2670000
1493,Lockhausen (Bad Essen),52.3280000, 8.3570000
1494,Aurich,53.4690000, 7.4820000
1495,Nortmoor,53.2330000, 7.5670000
1496,Völlen,53.1100000, 7.3840000
1497,Ostbense,53.6830000, 7.6330000
1498,Emstek,52.8330000, 8.1500000
1499,Berne,53.1830000, 8.4830000
1500,Golzwarden,53.3520000, 8.4640000
1501,Langwarden,53.6040000, 8.3060000
1502,Elsfleth,53.2370000, 8.4570000
1503,Moorriem,53.2330000, 8.3500000
1504,Esenshamm,53.4490000, 8.4380000
1505,Rüstringen,53.5300000, 8.1130000
1506,Lindern (Sulingen),52.6670000, 8.8350000
1507,Stemmen,52.3440000, 9.5190000
1508,Everloh,52.3340000, 9.6040000
1509,Lenthe,52.3560000, 9.6140000
1510,Müllingen,52.2940000, 9.9070000
1511,Barrien,52.9410000, 8.8300000
1512,Engern,52.1940000, 9.1100000
1513,Kirchhorsten,52.3030000, 9.1330000
1514,Schöttlingen,52.3470000, 9.2790000
1515,Klein Häuslingen,52.8150000, 9.3600000
1516,Bokel (Sprakensehl),52.8080000, 10.5470000
1517,Büchten,52.7340000, 9.5670000
1518,Hedern,52.7680000, 9.4130000
1519,Grethem,52.7270000, 9.5730000
1520,Benefeld,52.9040000, 9.6320000
1521,Meckelfeld,53.4230000, 10.0180000
1522,Echem,53.3330000, 10.5330000
1523,Boltersen,53.2750000, 10.5670000
1524,Süpplingenburg,52.2510000, 10.9100000
1525,Salzgitter-Bad,52.0490000, 10.3740000
1526,Einbeck,51.8200000, 9.8700000
1527,Vogelbeck,51.7800000, 9.9460000
1528,Bovenden,51.5920000, 9.9300000
1529,Groß Lengden,51.5090000, 10.0330000
1530,Rosdorf,51.5000000, 9.9000000
1531,Bavenstedt,52.1740000, 9.9920000
1532,Giesen,52.1970000, 9.8990000
1533,Groß Escherde,52.1560000, 9.8460000
1534,Hasede,52.1980000, 9.9190000
1535,Klein Escherde,52.1610000, 9.8370000
1536,Mahlerten,52.1510000, 9.7960000
1537,Schliekum,52.2370000, 9.8190000
1538,Finkenberg,52.0830000, 9.9500000
1539,Hehlen,51.9890000, 9.4700000
1540,Vorwohle,51.8870000, 9.7270000
1541,Angerstein,51.6170000, 9.9360000
1542,Kalefeld,51.8000000, 10.0330000
1543,Parensen,51.6160000, 9.9040000
1544,Solling,51.7310000, 9.5720000
1545,Bodenstedt,52.2280000, 10.3340000
1546,Solschen,52.2670000, 10.1500000
1547,Bülten,52.2780000, 10.1980000
1548,Schmedenstedt,52.2770000, 10.2870000
1549,Immenbeck,53.4470000, 9.7280000
1550,Buxtehude,53.4670000, 9.6860000
1551,Hülsen,52.8170000, 9.3250000
1552,Grambke,53.1520000, 8.7140000
1553,Mittelshuchting,53.0560000, 8.7320000
1554,Wellmich,50.1720000, 7.6930000
1555,Gudensberg,51.1762000, 9.3575000
1556,Kirchberg,51.1960000, 9.2990000
1557,Hofestatt (Obervorschütz),51.1610000, 9.3520000
1558,Oberkaufungen,51.2830000, 9.6340000
1559,Rüdigheim,50.7825070, 8.9566580
1560,Limburg,50.3840000, 8.0500000
1561,Niederselters,50.3370000, 8.2340000
1562,Eschborn,50.1430000, 8.5710000
1563,Weilbach,50.0340000, 8.4290000
1564,Bad Homburg,50.2270000, 8.6180000
1565,Eltville,50.0290000, 8.1180000
1566,Wiesbaden,50.0830000, 8.2490000
1567,Biebrich,50.0420000, 8.2490000
1568,Bierstadt,50.0830000, 8.2860000
1569,Erbenheim,50.0560000, 8.3030000
1570,Igstadt,50.0820000, 8.3290000
1571,Wiesbaden-Mainz-Kastel,50.0099400, 8.2829100
1572,Schierstein,50.0450000, 8.1980000
1573,Biblis,49.6920000, 8.4590000
1574,Glauberg,50.3130000, 9.0170000
1575,Butzbach,50.4340000, 8.6710000
1576,Gross-Karben,50.2300000, 8.7720000
1577,Ockstadt,50.3320000, 8.7220000
1578,Bauschheim,49.9630000, 8.3810000
1579,Biebesheim,49.7810000, 8.4670000
1580,Büttelborn,49.9030000, 8.5230000
1581,Wolfskehlen,49.8530000, 8.5000000
1582,Seligenstadt,50.0430000, 8.9740000
1583,Steinheim (Hessen),50.1130000, 8.9070000
1584,NIDA,50.1540000, 8.6380000
1585,Schlotheim,51.2470000, 10.6560000
1586,Gierstädt,51.0500000, 10.8330000
1587,Günstedt,51.2170000, 11.0670000
1588,Trostadt,50.4650000, 10.6410000
1589,Bad Langensalza,51.1080000, 10.6460000
1590,Kleinromstedt,50.9840000, 11.5140000
1591,Rudolstadt,50.7200000, 11.3400000
1592,Tautenburg,51.0000000, 11.7170000
1593,Sankt Annen (Lkr. Dithmarschen),54.3500000, 9.0833300
1594,Erfurt,50.9790000, 11.0330000
1595,Schwabhausen,50.8830000, 10.7330000
1596,Altengottern,51.1670000, 10.5670000
1597,Bollstedt,51.2010000, 10.5330000
1598,Flürener Heide,51.6890000, 6.5610000
1599,Haffen,51.7360000, 6.4530000
1600,Beeckerwerth,51.4760000, 6.7010000
1601,Großenbaum,51.3670000, 6.7820000
1602,Obererbach,50.4500000, 7.9670000
1603,Wolfhagen,51.3272000, 9.1709000
1606,Jänschwalde (Lkr. Spree-Neiße),51.8610000, 14.4980000
1608,Vossberg (Lkr. Vorpommern-Greifswald),53.8717900, 13.8795700
1609,Landwehr (Lkr. Rendsburg-Eckernförde),54.3500000, 9.9830000
1610,Rathmannsdorf-Felmerholz (Lkr. Rendsburg-Eckernförde),54.3840000, 10.0630000
1611,Kleinwolstrup (Lkr. Schleswig-Flensburg),54.7350000, 9.4920000
1612,Norgaardholz (Lkr. Schleswig-Flensburg),54.7830000, 9.7990000
1613,Kastorf (Lkr. Herzogtum Lauenburg),53.7500000, 10.5830000
1615,Wilhelmshof (Lkr. Vorpommern-Greifswald),53.8509000, 13.9168600
1618,"""auf Rügen"" (Lkr. Vorpommern-Rügen)",54.4170000, 13.4000000
1619,"""Dithmarschen"" (Lkr. Dithmarschen)",54.2170000, 8.9170000
1620,Edendorf,53.1390000, 10.5530000
1621,Driehausen,52.3630000, 8.1870000
1622,Hunteburg,52.4360000, 8.2730000
1624,Hohenwedel,53.6070000, 9.4440000
1625,Land Wursten,53.6860100, 8.5483700
1626,Meißen,51.1649000, 13.4859000
